trade_id,strategy,symbol,side,entry_time,exit_time,entry_price,exit_price,notional,pnl_usd,pnl_pct,outcome,hold_minutes,split,fees_usd
18,pf0-short,SUIUSDT,short,2025-01-21T01:00:00Z,2025-01-21T11:28:00Z,4.311700,4.484168,5000.00,-205.50,-4.1100,stop,628,disc,5.50
19,pf0-short,SUIUSDT,short,2025-02-02T22:00:00Z,2025-02-02T23:08:00Z,3.278000,3.196050,5000.00,119.50,2.3900,tp,68,disc,5.50
20,pf0-short,SUIUSDT,short,2025-02-03T10:00:00Z,2025-02-03T12:57:00Z,3.192800,3.112980,5000.00,119.50,2.3900,tp,177,disc,5.50
21,pf0-short,SUIUSDT,short,2025-02-03T18:00:00Z,2025-02-03T22:04:00Z,3.587700,3.731208,5000.00,-205.50,-4.1100,stop,244,disc,5.50
22,pf0-short,SUIUSDT,short,2025-02-06T09:00:00Z,2025-02-06T12:34:00Z,3.459900,3.373403,5000.00,119.50,2.3900,tp,214,disc,5.50
23,pf0-short,SUIUSDT,short,2025-02-06T23:00:00Z,2025-02-07T01:53:00Z,3.133900,3.259256,5000.00,-205.50,-4.1100,stop,173,disc,5.50
24,pf0-short,SUIUSDT,short,2025-02-07T04:00:00Z,2025-02-07T06:28:00Z,3.186700,3.107032,5000.00,119.50,2.3900,tp,148,disc,5.50
25,pf0-short,SUIUSDT,short,2025-02-09T06:00:00Z,2025-02-09T13:48:00Z,3.091800,3.014505,5000.00,119.50,2.3900,tp,468,disc,5.50
26,pf0-short,SUIUSDT,short,2025-02-09T23:00:00Z,2025-02-10T01:45:00Z,2.993400,2.918565,5000.00,119.50,2.3900,tp,165,disc,5.50
27,pf0-short,SUIUSDT,short,2025-02-10T16:00:00Z,2025-02-11T01:27:00Z,3.251500,3.381560,5000.00,-205.50,-4.1100,stop,567,disc,5.50
28,pf0-short,SUIUSDT,short,2025-02-13T01:00:00Z,2025-02-13T04:55:00Z,3.638700,3.547732,5000.00,119.50,2.3900,tp,235,disc,5.50
29,pf0-short,SUIUSDT,short,2025-02-13T18:00:00Z,2025-02-14T07:00:00Z,3.490400,3.485300,5000.00,1.81,0.0361,flat,780,disc,5.50
30,pf0-short,SUIUSDT,short,2025-02-14T06:00:00Z,2025-02-14T09:56:00Z,3.482800,3.622112,5000.00,-205.50,-4.1100,stop,236,disc,5.50
31,pf0-short,SUIUSDT,short,2025-02-21T07:00:00Z,2025-02-21T15:33:00Z,3.491900,3.404602,5000.00,119.50,2.3900,tp,513,disc,5.50
32,pf0-short,SUIUSDT,short,2025-02-24T08:00:00Z,2025-02-24T14:08:00Z,3.254200,3.172845,5000.00,119.50,2.3900,tp,368,disc,5.50
33,pf0-short,SUIUSDT,short,2025-02-25T03:00:00Z,2025-02-25T07:01:00Z,2.825400,2.754765,5000.00,119.50,2.3900,tp,241,disc,5.50
34,pf0-short,SUIUSDT,short,2025-02-25T08:00:00Z,2025-02-25T09:23:00Z,2.782600,2.713035,5000.00,119.50,2.3900,tp,83,disc,5.50
35,pf0-short,SUIUSDT,short,2025-02-28T18:00:00Z,2025-03-01T07:00:00Z,2.817800,2.848400,5000.00,-59.80,-1.1960,flat,780,disc,5.50
36,pf0-short,SUIUSDT,short,2025-03-04T01:00:00Z,2025-03-04T02:06:00Z,2.514100,2.451248,5000.00,119.50,2.3900,tp,66,disc,5.50
37,pf0-short,SUIUSDT,short,2025-03-06T18:00:00Z,2025-03-06T23:11:00Z,2.806000,2.735850,5000.00,119.50,2.3900,tp,311,disc,5.50
38,pf0-short,SUIUSDT,short,2025-03-07T08:00:00Z,2025-03-07T12:44:00Z,2.796900,2.726977,5000.00,119.50,2.3900,tp,284,disc,5.50
39,pf0-short,SUIUSDT,short,2025-03-07T21:00:00Z,2025-03-07T23:37:00Z,2.633400,2.567565,5000.00,119.50,2.3900,tp,157,disc,5.50
40,pf0-short,SUIUSDT,short,2025-03-10T12:00:00Z,2025-03-10T13:54:00Z,2.376000,2.316600,5000.00,119.50,2.3900,tp,114,disc,5.50
41,pf0-short,SUIUSDT,short,2025-03-10T14:00:00Z,2025-03-10T16:52:00Z,2.228900,2.173177,5000.00,119.50,2.3900,tp,172,disc,5.50
42,pf0-short,SUIUSDT,short,2025-03-10T22:00:00Z,2025-03-11T00:29:00Z,2.098000,2.045550,5000.00,119.50,2.3900,tp,149,disc,5.50
43,pf0-short,SUIUSDT,short,2025-03-12T15:00:00Z,2025-03-13T04:00:00Z,2.229900,2.279500,5000.00,-116.72,-2.3343,flat,780,disc,5.50
44,pf0-short,SUIUSDT,short,2025-03-14T01:00:00Z,2025-03-14T14:00:00Z,2.183200,2.242800,5000.00,-142.00,-2.8399,flat,780,disc,5.50
45,pf0-short,SUIUSDT,short,2025-03-14T18:00:00Z,2025-03-15T07:00:00Z,2.356600,2.362100,5000.00,-17.17,-0.3434,flat,780,disc,5.50
46,pf0-short,SUIUSDT,short,2025-03-20T11:00:00Z,2025-03-20T16:17:00Z,2.437400,2.376465,5000.00,119.50,2.3900,tp,317,disc,5.50
47,pf0-short,SUIUSDT,short,2025-03-29T16:00:00Z,2025-03-29T17:21:00Z,2.306100,2.248447,5000.00,119.50,2.3900,tp,81,disc,5.50
48,pf0-short,SUIUSDT,short,2025-04-01T18:00:00Z,2025-04-02T01:11:00Z,2.429300,2.368568,5000.00,119.50,2.3900,tp,431,disc,5.50
49,pf0-short,SUIUSDT,short,2025-04-03T16:00:00Z,2025-04-04T03:31:00Z,2.220700,2.165182,5000.00,119.50,2.3900,tp,691,disc,5.50
50,pf0-short,SUIUSDT,short,2025-04-04T20:00:00Z,2025-04-05T00:26:00Z,2.292800,2.235480,5000.00,119.50,2.3900,tp,266,disc,5.50
51,pf0-short,SUIUSDT,short,2025-04-07T17:00:00Z,2025-04-08T06:00:00Z,2.036700,2.051900,5000.00,-42.82,-0.8563,flat,780,disc,5.50
52,pf0-short,SUIUSDT,short,2025-04-07T23:00:00Z,2025-04-08T02:12:00Z,2.018200,2.098928,5000.00,-205.50,-4.1100,stop,192,disc,5.50
53,pf0-short,SUIUSDT,short,2025-04-08T14:00:00Z,2025-04-08T17:03:00Z,2.009700,1.959458,5000.00,119.50,2.3900,tp,183,disc,5.50
54,pf0-short,SUIUSDT,short,2025-04-12T17:00:00Z,2025-04-12T20:41:00Z,2.287600,2.379104,5000.00,-205.50,-4.1100,stop,221,disc,5.50
55,pf0-short,SUIUSDT,short,2025-04-13T06:00:00Z,2025-04-13T13:51:00Z,2.343500,2.284912,5000.00,119.50,2.3900,tp,471,disc,5.50
56,pf0-short,SUIUSDT,short,2025-04-22T04:00:00Z,2025-04-22T11:55:00Z,2.243500,2.333240,5000.00,-205.50,-4.1100,stop,475,disc,5.50
57,pf0-short,SUIUSDT,short,2025-04-29T10:00:00Z,2025-04-29T17:02:00Z,3.540400,3.451890,5000.00,119.50,2.3900,tp,422,disc,5.50
58,pf0-short,SUIUSDT,short,2025-05-19T02:00:00Z,2025-05-19T06:31:00Z,3.788600,3.693885,5000.00,119.50,2.3900,tp,271,disc,5.50
59,pf0-short,SUIUSDT,short,2025-05-22T17:00:00Z,2025-05-22T21:06:00Z,3.913200,3.815370,5000.00,119.50,2.3900,tp,246,disc,5.50
60,pf0-short,SUIUSDT,short,2025-05-23T16:00:00Z,2025-05-23T23:34:00Z,3.683900,3.591803,5000.00,119.50,2.3900,tp,454,disc,5.50
61,pf0-short,SUIUSDT,short,2025-06-06T00:00:00Z,2025-06-06T09:14:00Z,2.953300,3.071432,5000.00,-205.50,-4.1100,stop,554,disc,5.50
62,pf0-short,SUIUSDT,short,2025-06-13T06:00:00Z,2025-06-13T19:00:00Z,3.015300,3.009500,5000.00,4.12,0.0824,flat,780,disc,5.50
63,pf0-short,SUIUSDT,short,2025-06-18T23:00:00Z,2025-06-19T12:00:00Z,2.826400,2.804400,5000.00,33.42,0.6684,flat,780,disc,5.50
64,pf0-short,SUIUSDT,short,2025-06-24T01:00:00Z,2025-06-24T14:00:00Z,2.817900,2.778700,5000.00,64.06,1.2811,flat,780,disc,5.50
65,pf0-short,SUIUSDT,short,2025-06-24T19:00:00Z,2025-06-25T08:00:00Z,2.758300,2.812300,5000.00,-103.39,-2.0677,flat,780,disc,5.50
66,pf0-short,SUIUSDT,short,2025-06-30T01:00:00Z,2025-06-30T08:41:00Z,2.852000,2.780700,5000.00,119.50,2.3900,tp,461,disc,5.50
67,pf0-short,SUIUSDT,short,2025-07-02T19:00:00Z,2025-07-03T07:36:00Z,2.932700,3.050008,5000.00,-205.50,-4.1100,stop,756,disc,5.50
68,pf0-short,SUIUSDT,short,2025-07-10T20:00:00Z,2025-07-11T09:00:00Z,3.415200,3.506000,5000.00,-138.44,-2.7687,flat,780,disc,5.50
69,pf0-short,SUIUSDT,short,2025-07-24T20:00:00Z,2025-07-24T23:01:00Z,3.838200,3.742245,5000.00,119.50,2.3900,tp,181,disc,5.50
70,pf0-short,SUIUSDT,short,2025-07-27T15:00:00Z,2025-07-28T00:13:00Z,4.231000,4.400240,5000.00,-205.50,-4.1100,stop,553,disc,5.50
71,pf0-short,SUIUSDT,short,2025-07-30T17:00:00Z,2025-07-30T19:02:00Z,3.794900,3.700028,5000.00,119.50,2.3900,tp,122,disc,5.50
72,pf0-short,SUIUSDT,short,2025-08-06T08:00:00Z,2025-08-06T21:00:00Z,3.405100,3.494400,5000.00,-136.63,-2.7325,flat,780,disc,5.50
73,pf0-short,SUIUSDT,short,2025-08-23T08:00:00Z,2025-08-23T21:00:00Z,3.765200,3.721400,5000.00,52.66,1.0533,flat,780,disc,5.50
74,pf0-short,SUIUSDT,short,2025-09-09T09:00:00Z,2025-09-09T14:33:00Z,3.596600,3.506685,5000.00,119.50,2.3900,tp,333,disc,5.50
75,pf0-short,SUIUSDT,short,2025-10-11T05:00:00Z,2025-10-11T09:03:00Z,2.689600,2.797184,5000.00,-205.50,-4.1100,stop,243,disc,5.50
76,pf0-short,SUIUSDT,short,2025-10-13T16:00:00Z,2025-10-13T20:54:00Z,2.871200,2.986048,5000.00,-205.50,-4.1100,stop,294,disc,5.50
77,pf0-short,SUIUSDT,short,2025-10-19T13:00:00Z,2025-10-20T00:03:00Z,2.636000,2.570100,5000.00,119.50,2.3900,tp,663,disc,5.50
78,pf0-short,SUIUSDT,short,2025-10-31T22:00:00Z,2025-11-01T11:00:00Z,2.365300,2.378000,5000.00,-32.35,-0.6469,flat,780,disc,5.50
79,pf0-short,SUIUSDT,short,2025-11-04T09:00:00Z,2025-11-04T16:42:00Z,2.051700,2.000407,5000.00,119.50,2.3900,tp,462,disc,5.50
80,pf0-short,SUIUSDT,short,2025-11-05T01:00:00Z,2025-11-05T03:04:00Z,1.949400,2.027376,5000.00,-205.50,-4.1100,stop,124,disc,5.50
81,pf0-short,SUIUSDT,short,2025-11-06T16:00:00Z,2025-11-07T03:04:00Z,1.926800,2.003872,5000.00,-205.50,-4.1100,stop,664,disc,5.50
82,pf0-short,SUIUSDT,short,2025-11-07T21:00:00Z,2025-11-08T05:35:00Z,2.182000,2.127450,5000.00,119.50,2.3900,tp,515,disc,5.50
83,pf0-short,SUIUSDT,short,2025-11-10T12:00:00Z,2025-11-10T16:43:00Z,2.185800,2.131155,5000.00,119.50,2.3900,tp,283,disc,5.50
84,pf0-short,SUIUSDT,short,2025-11-17T17:00:00Z,2025-11-17T19:16:00Z,1.643700,1.602607,5000.00,119.50,2.3900,tp,136,disc,5.50
85,pf0-short,SUIUSDT,short,2025-11-17T19:00:00Z,2025-11-18T05:21:00Z,1.595600,1.659424,5000.00,-205.50,-4.1100,stop,621,disc,5.50
86,pf0-short,SUIUSDT,short,2025-11-22T02:00:00Z,2025-11-22T04:36:00Z,1.379400,1.344915,5000.00,119.50,2.3900,tp,156,disc,5.50
87,pf0-short,SUIUSDT,short,2025-11-24T08:00:00Z,2025-11-24T17:24:00Z,1.388500,1.444040,5000.00,-205.50,-4.1100,stop,564,disc,5.50
88,pf0-short,SUIUSDT,short,2025-11-26T02:00:00Z,2025-11-26T12:03:00Z,1.533200,1.494870,5000.00,119.50,2.3900,tp,603,disc,5.50
89,pf0-short,SUIUSDT,short,2025-12-02T18:00:00Z,2025-12-03T03:02:00Z,1.596000,1.659840,5000.00,-205.50,-4.1100,stop,542,disc,5.50
90,pf0-short,SUIUSDT,short,2025-12-03T01:00:00Z,2025-12-03T04:21:00Z,1.624300,1.689272,5000.00,-205.50,-4.1100,stop,201,disc,5.50
91,pf0-short,SUIUSDT,short,2025-12-04T18:00:00Z,2025-12-04T19:21:00Z,1.656500,1.615088,5000.00,119.50,2.3900,tp,81,disc,5.50
92,pf0-short,SUIUSDT,short,2025-12-12T00:00:00Z,2025-12-12T06:14:00Z,1.597600,1.661504,5000.00,-205.50,-4.1100,stop,374,disc,5.50
93,pf0-short,SUIUSDT,short,2025-12-26T05:00:00Z,2025-12-26T18:00:00Z,1.403300,1.381400,5000.00,72.53,1.4506,flat,780,disc,5.50
94,pf0-short,SUIUSDT,short,2026-01-14T01:00:00Z,2026-01-14T11:19:00Z,1.865100,1.818472,5000.00,119.50,2.3900,tp,619,val,5.50
95,pf0-short,SUIUSDT,short,2026-01-14T19:00:00Z,2026-01-15T02:36:00Z,1.840400,1.794390,5000.00,119.50,2.3900,tp,456,val,5.50
96,pf0-short,SUIUSDT,short,2026-01-21T03:00:00Z,2026-01-21T12:04:00Z,1.505100,1.467472,5000.00,119.50,2.3900,tp,544,val,5.50
97,pf0-short,SUIUSDT,short,2026-02-03T18:00:00Z,2026-02-03T19:19:00Z,1.074500,1.117480,5000.00,-205.50,-4.1100,stop,79,val,5.50
98,pf0-short,SUIUSDT,short,2026-02-04T22:00:00Z,2026-02-05T05:23:00Z,1.072300,1.045492,5000.00,119.50,2.3900,tp,443,val,5.50
99,pf0-short,SUIUSDT,short,2026-02-06T08:00:00Z,2026-02-06T10:20:00Z,0.912400,0.948896,5000.00,-205.50,-4.1100,stop,140,val,5.50
100,pf0-short,SUIUSDT,short,2026-02-07T15:00:00Z,2026-02-08T04:00:00Z,0.994500,0.986800,5000.00,33.21,0.6643,flat,780,val,5.50
101,pf0-short,SUIUSDT,short,2026-02-13T19:00:00Z,2026-02-14T08:00:00Z,0.973800,0.965900,5000.00,35.06,0.7013,flat,780,val,5.50
102,pf0-short,SUIUSDT,short,2026-03-01T05:00:00Z,2026-03-01T09:48:00Z,0.928200,0.904995,5000.00,119.50,2.3900,tp,288,val,5.50
103,pf0-short,SUIUSDT,short,2026-03-06T10:00:00Z,2026-03-06T13:55:00Z,0.944600,0.920985,5000.00,119.50,2.3900,tp,235,val,5.50
104,pf0-short,SUIUSDT,short,2026-03-09T22:00:00Z,2026-03-10T11:00:00Z,0.952900,0.976000,5000.00,-126.71,-2.5342,flat,780,val,5.50
